,url,abstract,lead_paragraph
79,https://www.nytimes.com/2023/11/22/world/middleeast/israel-hamas-gaza-ceasefire.html,"Both sides announced a four-day pause in the war between Israel and Hamas, but details were still being worked out.","A four-day cease-fire between Israel and Hamas — the first extended break in almost seven weeks of war — will most likely not begin until Friday at the earliest, Israeli officials said on Wednesday night, as negotiators hammered out details of an agreement between Israel and Hamas that would pause the fighting to allow the release of hostages and Palestinian prisoners."
80,https://www.nytimes.com/2023/11/14/world/middleeast/israel-farms-palestinians-thailand.html,"After the Oct. 7 terror attack, Israel banned Gazan farm workers, and many other foreign laborers returned to their home countries.","Israeli farms, core to the country’s national identity, for years employed Palestinian and Thai workers. But since the Hamas-led terror attack on Oct. 7 and the war in Gaza, most Palestinians have been banned from Israel and many fearful Thais have returned home, leaving growers to scramble for labor."
81,https://www.nytimes.com/2023/11/19/world/middleeast/israel-hamas-back-channel-gershon-hamad.html,"Since 2006, Gershon Baskin, an Israeli peace activist, and Ghazi Hamad, a Hamas official, maintained a secret back channel between Gaza and Israel. Then Oct. 7 happened.","For 17 years, on and off, two men maintained a secret line of communication between Israel and Hamas, the armed Palestinian group that opposes Israel’s existence."
82,https://www.nytimes.com/2023/11/19/world/middleeast/gaza-infants-evacuation-israel.html,U.N. officials said 31 premature babies in precarious health were evacuated from Al-Shifa Hospital to a hospital further south in Gaza.,"Four days after it was seized by Israeli troops, the Gaza Strip’s largest hospital has become a “death zone,” the World Health Organization said, as 31 premature babies in extremely precarious health there were evacuated on Sunday."
83,https://www.nytimes.com/2023/11/10/us/politics/chris-christie-israel.html,The trip will be his second to a war zone since opening his presidential bid.,"Chris Christie, the former governor of New Jersey who is running for president, will go to Israel on Sunday, pressing what he sees as his foreign policy advantage in the race and challenging the other Republicans seeking the White House nomination to join him."
84,https://www.nytimes.com/2023/11/16/world/middleeast/yehudit-weiss-hamas-hostage-israel.html,"Israeli officials say the hospital complex hosts major Hamas facilities, some in underground bunkers, a claim that Hamas and hospital officials reject.","Israeli soldiers have recovered the bodies of two hostages kidnapped during the Hamas-led attack on Israel last month from buildings near the Al-Shifa Hospital complex in Gaza City, the Israeli military has said."
85,https://www.nytimes.com/2023/11/15/opinion/israel-gaza-facts.html,Making assumptions about Israel and Gaza is only fueling the hatred spilling out of the region.,"With the bilateral slaughter in the Middle East unleashing poisons that are worsening hatred worldwide, let me outline what I see as three myths inflaming the debate:"
86,https://www.nytimes.com/2023/11/14/world/middleeast/israel-hamas-rantisi-hospital-video.html,Israel released two videos from inside Gaza’s main children’s hospital that showed weapons and explosives. Gazan health officials denied the hospital was used for military purposes.,"Israel is pressing its case that Hamas is using hospitals as cover, releasing a pair of videos from inside Gaza’s main children’s hospital that showed weapons and explosives purportedly found in the medical center, and a room where the military said hostages were kept."
87,https://www.nytimes.com/2023/11/18/world/middleeast/al-shifa-evacuation-israel-hamas.html,Some said they were ordered to evacuate Al-Shifa Hospital in Gaza City. The military said it had agreed to a request by the hospital director to help people leave safely.,"Wounded patients, medical workers and hundreds of displaced Palestinians left the Gaza Strip’s largest hospital complex on Saturday, a witness and a hospital doctor said, days after Israeli troops stormed the complex in search of Hamas command centers."
88,https://www.nytimes.com/2023/11/17/opinion/us-military-aid-war-israel.html,Military aid to Israel without accountability has endangered both Israelis and Palestinians.,"On Oct. 18, I resigned from the State Department because I could not support the provision of U.S. weapons into the conflict in Gaza, where I knew that they would be used to kill thousands of civilians. I saw no willingness to re-evaluate a long-term policy that has not led to peace and has actually undermined both regional stability and Israeli security."
89,https://www.nytimes.com/2023/11/14/us/politics/hamas-hospitals-gaza-israel.html,"John Kirby, a spokesman for the National Security Council, said that intelligence from U.S.-generated sources supported Israel’s claim that Hamas has tunnels under Al-Shifa and other hospitals.","The United States has intelligence that shows that Hamas has been using hospitals in Gaza, including Al-Shifa, as command centers and ammunitions depots, a spokesman for the National Security Council said on Tuesday."
90,https://www.nytimes.com/2023/11/16/arts/israel-documentary-hunter-cancel.html,"The cancellation of a showing this week of the documentary “Israelism” caused a backlash from the college’s Senate, which called it a violation of academic freedom.","Hunter College this week abruptly pulled a screening of a documentary film critical of Israel, creating a backlash from faculty members and students who have charged the New York school’s administration with undermining academic freedom."
91,https://www.nytimes.com/2023/11/13/world/middleeast/iraq-elizabeth-tsurkov-video.html,"Elizabeth Tsurkov, who is believed to be held by a pro-Iranian Shiite militia, was shown in an unauthenticated video speaking about the Israeli hostages held in Gaza.","An Iraqi television station posted a video Monday purporting to show a kidnapped Israeli-Russian researcher for the first time since her disappearance seven months ago, when she was seized off the streets in Baghdad."
92,https://www.nytimes.com/2023/11/10/opinion/israel-national-crisis.html,Israelis were shattered on Oct. 7. Can they recover?,I landed in Israel and went straight to a funeral.
93,https://www.nytimes.com/2023/11/16/us/politics/israel-palestinian-americans-west-bank.html,The move is an apparent violation of a recent agreement that says citizens from the United States and Israel can travel to the other nation without a visa.,Follow live news updates on the Israel-Hamas war.
94,https://www.nytimes.com/2023/11/14/us/politics/israel-biden-letter-gaza-cease-fire.html,"The signers, representing some 40 government agencies, reflect growing internal dissent over the administration’s support of Israel’s military campaign in Gaza.",More than 500 political appointees and staff members representing some 40 government agencies sent a letter to President Biden on Tuesday protesting his support of Israel in its war in Gaza.
